font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x122d2,9,0.0076,0.8783,skeleton,0,0
Assurbanipal,0x122d2,10,0.5799,0.8688,network,0,0
Assurbanipal,0x122d2,11,0.8575,0.9693,network,0,0
Assurbanipal,0x122d2,12,0.8099,0.926,network,0,0
Assurbanipal,0x122d2,13,0.9483,0.9726,network,0,0
Assurbanipal,0x122d2,14,0.9462,0.9462,network,0,0
Assurbanipal,0x122d2,15,0.9298,0.9624,network,0,0
Assurbanipal,0x122d3,1,0.8371,0.9663,network,0,0
Assurbanipal,0x122d3,2,0.3625,0.6447,skeleton,0,0
Assurbanipal,0x122d3,3,0.8149,0.9813,skeleton,0,0
Assurbanipal,0x122d3,4,0.8874,0.9686,network,0,0
Assurbanipal,0x122d3,5,0.8149,0.968,network,0,0
Assurbanipal,0x122d3,6,0.6016,0.9869,network,0,0
Assurbanipal,0x122d4,1,0.0012,0.9625,network,0,0
Assurbanipal,0x122d4,2,0.0021,0.9618,network,0,0
Assurbanipal,0x122d4,3,0.9062,0.9731,network,0,0
Assurbanipal,0x122d4,4,0.885,0.9624,skeleton,0,0
Assurbanipal,0x122d4,5,0.0408,0.9668,skeleton,0,0
Assurbanipal,0x122d6,1,0.851,0.9548,network,0,0
Assurbanipal,0x122d6,2,0.9062,0.9346,network,0,0
Assurbanipal,0x122d6,3,0.9262,0.9557,network,0,0
Assurbanipal,0x122d6,4,0.9137,0.9137,network,0,0
Assurbanipal,0x122d6,5,0.8781,0.9634,network,0,0
Assurbanipal,0x122dc,1,0.852,0.9638,network,0,0
Assurbanipal,0x122dc,2,0.8858,0.9763,network,0,0
Assurbanipal,0x122dc,3,0.6316,0.9342,network,0,0
Assurbanipal,0x122dc,4,0.8931,0.9228,network,0,0
Assurbanipal,0x122dc,5,0.932,0.932,network,0,0
Assurbanipal,0x122dc,6,0.8893,0.9349,network,0,0
Assurbanipal,0x122dc,7,0.7303,0.9804,network,0,0
Assurbanipal,0x122dc,8,0.6433,0.9513,network,0,0
Assurbanipal,0x122dd,1,0.7969,0.9134,network,0,0
Assurbanipal,0x122dd,2,0.832,0.9531,network,0,0
Assurbanipal,0x122dd,3,0.8794,0.9191,skeleton,0,0
Assurbanipal,0x122dd,4,0.8457,0.9726,network,0,0
Assurbanipal,0x122de,1,0.0017,0.9019,network,0,0
Assurbanipal,0x122de,2,0.0,0.9083,skeleton,0,0
Assurbanipal,0x122de,3,0.4405,0.982,network,0,0
Assurbanipal,0x122de,4,0.9135,0.941,network,0,0
Assurbanipal,0x122de,5,0.9296,0.9713,network,0,0
Assurbanipal,0x122de,6,0.8594,0.9595,network,0,0
Assurbanipal,0x122de,7,0.8909,0.9281,network,0,0
Assurbanipal,0x122de,8,0.0026,0.8991,network,0,0
Assurbanipal,0x122de,9,0.736,0.9388,network,0,0
Assurbanipal,0x122de,10,0.8044,0.9576,network,0,0
Assurbanipal,0x122de,11,0.873,0.9658,network,0,0
Assurbanipal,0x122df,1,0.0237,0.925,network,0,0
Assurbanipal,0x122df,2,0.0047,0.9655,network,0,0
Assurbanipal,0x122df,3,0.0737,0.9339,network,0,0
Assurbanipal,0x122df,4,0.0007,0.9621,network,0,0
Assurbanipal,0x122df,5,0.05,0.9843,network,0,1
Assurbanipal,0x122df,6,0.9192,0.9566,network,0,0
Assurbanipal,0x122df,7,0.0375,0.986,network,0,0
Assurbanipal,0x122df,8,0.9229,0.9696,network,0,0
Assurbanipal,0x122df,9,0.7086,0.9847,network,0,0
Assurbanipal,0x122df,10,0.8303,0.9466,network,0,0
Assurbanipal,0x122df,11,0.5903,0.9408,network,0,0
Assurbanipal,0x122df,12,0.5903,0.9421,network,0,0
Assurbanipal,0x122df,13,0.6406,0.9663,network,0,0
Assurbanipal,0x122df,14,0.1757,0.931,skeleton,0,0
Assurbanipal,0x122df,15,0.2792,0.4654,network,1,0
Assurbanipal,0x122df,16,0.0,0.4472,network,1,0
Assurbanipal,0x122df,17,0.8273,0.8472,network,0,0
Assurbanipal,0x122df,18,0.0004,0.519,network,0,0
Assurbanipal,0x122df,19,0.3947,0.4069,network,0,0
Assurbanipal,0x122df,20,0.0,0.8706,network,1,1
Assurbanipal,0x122df,21,0.0079,0.8762,network,0,0
Assurbanipal,0x122e0,1,0.6257,0.9399,network,0,0
Assurbanipal,0x122e0,2,0.7345,0.9595,network,0,0
Assurbanipal,0x122e0,3,0.9107,0.9601,network,0,0
Assurbanipal,0x122e0,4,0.9081,0.9358,network,0,0
Assurbanipal,0x122e0,5,0.9011,0.9374,network,0,0
Assurbanipal,0x122e0,6,0.8641,0.9736,network,0,0
Assurbanipal,0x122e0,7,0.8764,0.9632,network,0,0
Assurbanipal,0x122e0,8,0.6053,0.9598,network,0,0
Assurbanipal,0x122e0,9,0.8632,0.9641,network,0,0
Assurbanipal,0x122e0,10,0.8927,0.954,network,0,0
Assurbanipal,0x122e0,11,0.9021,0.9225,network,0,0
Assurbanipal,0x122e0,12,0.8161,0.9485,network,0,0
Assurbanipal,0x122e4,1,0.7773,0.9493,network,0,0
Assurbanipal,0x122e4,2,0.8599,0.9302,network,0,0
Assurbanipal,0x122e4,3,0.9071,0.9284,network,0,0
Assurbanipal,0x122e4,4,0.0061,0.9561,network,0,0
Assurbanipal,0x122e4,5,0.9004,0.9502,network,0,0
Assurbanipal,0x122e4,6,0.8743,0.975,network,0,0
Assurbanipal,0x122e4,7,0.8339,0.9214,network,0,0
Assurbanipal,0x122e4,8,0.8349,0.9292,network,0,0
Assurbanipal,0x122e6,1,0.8768,0.9182,network,0,0
Assurbanipal,0x122e6,2,0.9041,0.9211,network,0,0
Assurbanipal,0x122e6,3,0.7509,0.9601,network,0,0
Assurbanipal,0x122e6,4,0.7428,0.9681,network,0,0
Assurbanipal,0x122e6,5,0.9031,0.9664,network,0,0
Assurbanipal,0x122e6,6,0.9031,0.9759,network,0,0
Assurbanipal,0x122e6,7,0.3582,0.9588,network,0,0
Assurbanipal,0x122e6,8,0.9394,0.9749,network,0,0
Assurbanipal,0x122e6,9,0.9113,0.9786,network,0,0
Assurbanipal,0x122e6,10,0.865,0.8679,network,0,0
Assurbanipal,0x122e6,11,0.865,0.926,network,0,0
Assurbanipal,0x122e6,12,0.8038,0.9386,network,0,0
Assurbanipal,0x122e6,13,0.8512,0.9735,network,0,0
Assurbanipal,0x122e8,1,0.9055,0.9446,skeleton,0,0
Assurbanipal,0x122e8,2,0.8935,0.9679,network,0,0
Assurbanipal,0x122e8,3,0.8751,0.9768,network,0,0
Assurbanipal,0x122e8,4,0.6809,0.9868,network,0,0
Assurbanipal,0x122e8,5,0.8587,0.945,skeleton,0,0
Assurbanipal,0x122e8,6,0.9232,0.9654,network,0,0
Assurbanipal,0x122e8,7,0.9285,0.9738,network,0,0
Assurbanipal,0x122e8,8,0.8931,0.9641,network,0,0
Assurbanipal,0x122e8,9,0.9143,0.9143,network,0,0
Assurbanipal,0x122e8,10,0.8846,0.9816,network,0,0
Assurbanipal,0x122ec,1,0.8376,0.9057,skeleton,0,0
Assurbanipal,0x122ec,2,0.8007,0.8891,network,0,0
Assurbanipal,0x122ec,3,0.2367,0.9681,skeleton,1,0
Assurbanipal,0x122ec,4,0.6813,0.6813,network,0,0
Assurbanipal,0x122ec,5,0.8627,0.9466,network,0,0
Assurbanipal,0x122ec,6,0.8492,0.9487,network,0,0
Assurbanipal,0x122ed,1,0.8862,0.9534,network,0,0
Assurbanipal,0x122ed,2,0.8818,0.9442,network,0,0
Assurbanipal,0x122ed,3,0.8587,0.8587,network,0,0
Assurbanipal,0x122ed,4,0.8806,0.9349,network,0,0
Assurbanipal,0x122ed,5,0.8236,0.9281,network,0,0
Assurbanipal,0x122ed,6,0.0045,0.9656,network,0,0
Assurbanipal,0x122ed,7,0.8882,0.954,network,0,0
Assurbanipal,0x122ee,1,0.8505,0.9433,network,0,0
Assurbanipal,0x122ee,2,0.9175,0.9584,network,0,0
Assurbanipal,0x122ee,3,0.6859,0.9683,network,0,0
Assurbanipal,0x122ee,4,0.9014,0.9558,network,0,0
Assurbanipal,0x122ee,5,0.8686,0.9818,network,0,0
Assurbanipal,0x122ee,6,0.9123,0.9607,network,0,0
Assurbanipal,0x122ee,7,0.9254,0.9444,network,0,0
Assurbanipal,0x122ee,8,0.3782,0.9724,network,0,0
Assurbanipal,0x122ee,9,0.8901,0.9656,network,0,0
Assurbanipal,0x122ee,10,0.8408,0.9628,network,0,0
Assurbanipal,0x122ee,11,0.8739,0.9643,network,0,0
Assurbanipal,0x122ee,12,0.8322,0.9233,network,0,0
Assurbanipal,0x122ef,1,0.8862,0.9595,network,0,0
Assurbanipal,0x122ef,2,0.9172,0.948,network,0,0
Assurbanipal,0x122ef,3,0.8117,0.9519,network,0,0
Assurbanipal,0x122ef,4,0.8668,0.9557,network,0,0
Assurbanipal,0x122ef,5,0.781,0.9656,network,0,0
Assurbanipal,0x122ef,6,0.7666,0.9351,network,0,0
Assurbanipal,0x122ef,7,0.6951,0.946,network,0,0
Assurbanipal,0x122ef,8,0.8604,0.8944,network,0,0
Assurbanipal,0x122f1,1,0.8497,0.9214,network,0,0
Assurbanipal,0x122f1,2,0.873,0.9489,network,0,0
Assurbanipal,0x122f1,3,0.8138,0.9271,network,0,0
Assurbanipal,0x122f1,4,0.9248,0.9781,network,0,0
Assurbanipal,0x122f1,5,0.7883,0.9659,network,0,0
Assurbanipal,0x122f1,6,0.8007,0.9684,network,0,0
Assurbanipal,0x122f1,7,0.4567,0.8952,network,0,0
Assurbanipal,0x122f1,8,0.7021,0.7837,skeleton,0,0
Assurbanipal,0x122f1,9,0.9313,0.966,network,0,0
Assurbanipal,0x122f1,10,0.8485,0.972,network,0,0
Assurbanipal,0x122f1,11,0.9402,0.9565,network,0,0
Assurbanipal,0x122f1,12,0.8953,0.9822,skeleton,0,0
Assurbanipal,0x122f1,13,0.8756,0.9499,network,0,0
Assurbanipal,0x122f1,14,0.6817,0.9538,network,0,0
Assurbanipal,0x122f2,1,0.7698,0.9576,network,0,0
Assurbanipal,0x122f2,2,0.0001,0.9419,network,0,0
Assurbanipal,0x122f2,3,0.0001,0.9587,network,0,0
Assurbanipal,0x122f2,4,0.05,0.9634,skeleton,0,1
Assurbanipal,0x122f2,5,0.0,0.8561,network,0,0
Assurbanipal,0x122fa,1,0.6901,0.9608,network,0,0
Assurbanipal,0x122fa,2,0.8764,0.9725,network,0,0
Assurbanipal,0x122fa,3,0.9223,0.9614,network,0,0
Assurbanipal,0x122fa,4,0.4625,0.9239,network,0,0
Assurbanipal,0x122fa,5,0.9196,0.9196,network,0,0
Assurbanipal,0x122fa,6,0.8886,0.9478,network,0,0
Assurbanipal,0x122fa,7,0.9149,0.9149,network,0,0
Assurbanipal,0x122fa,8,0.9226,0.9655,network,0,0
Assurbanipal,0x122fa,9,0.7589,0.9745,network,0,0
Assurbanipal,0x122fa,10,0.8317,0.9599,network,0,0
Assurbanipal,0x122fd,1,0.7687,0.9685,network,0,0
Assurbanipal,0x122fd,2,0.9075,0.9086,network,0,0
Assurbanipal,0x122fd,3,0.1719,0.8856,network,0,0
Assurbanipal,0x122fd,4,0.9285,0.9446,network,0,0
Assurbanipal,0x122fd,5,0.7009,0.9446,skeleton,0,0
Assurbanipal,0x122fd,6,0.7013,0.9379,skeleton,0,0
Assurbanipal,0x122fd,7,0.7299,0.9433,skeleton,0,0
Assurbanipal,0x122fd,8,0.7264,0.7603,network,0,0
Assurbanipal,0x122ff,1,0.8655,0.9731,network,0,0
Assurbanipal,0x122ff,2,0.9135,0.9794,network,0,0
Assurbanipal,0x122ff,3,0.825,0.9137,network,0,0
Assurbanipal,0x122ff,4,0.0009,0.4395,network,0,0
Assurbanipal,0x12300,1,0.756,0.9036,network,0,0
Assurbanipal,0x12300,2,0.2816,0.9487,network,1,0
Assurbanipal,0x12301,1,0.5856,0.9684,network,0,0
Assurbanipal,0x12301,2,0.8636,0.9433,network,0,0
Assurbanipal,0x12301,3,0.8979,0.9239,network,0,0
Assurbanipal,0x12301,4,0.0001,0.9329,network,0,0
Assurbanipal,0x12301,5,0.9104,0.9713,skeleton,0,0
Assurbanipal,0x12301,6,0.9085,0.9716,network,0,0
Assurbanipal,0x12301,7,0.8848,0.8848,network,0,0
Assurbanipal,0x12301,8,0.8818,0.9814,network,0,0
Assurbanipal,0x12301,9,0.8527,0.9526,network,0,0
Assurbanipal,0x12301,10,0.9254,0.9668,network,0,0
Assurbanipal,0x12301,11,0.8878,0.9734,network,0,0
Assurbanipal,0x12301,12,0.9603,0.9617,network,0,0
Assurbanipal,0x12301,13,0.9107,0.9585,network,0,0
Assurbanipal,0x12301,14,0.8117,0.9735,network,0,0
Assurbanipal,0x12303,1,0.8641,0.982,network,0,0
Assurbanipal,0x12303,2,0.9215,0.9866,network,0,0
Assurbanipal,0x12303,3,0.9435,0.9667,network,0,0
Assurbanipal,0x12303,4,0.9603,0.9634,network,0,0
Assurbanipal,0x12303,5,0.0008,0.9621,network,0,0
Assurbanipal,0x12303,6,0.0051,0.9654,network,0,0
Assurbanipal,0x12303,7,0.865,0.966,network,0,0
Assurbanipal,0x12303,8,0.9138,0.988,network,0,0
Assurbanipal,0x12303,9,0.8636,0.9493,network,0,0
Assurbanipal,0x12303,10,0.9107,0.9653,network,0,0
Assurbanipal,0x12303,11,0.7753,0.9744,skeleton,0,0
Assurbanipal,0x12303,12,0.7753,0.914,network,0,0
Assurbanipal,0x12303,13,0.8909,0.9466,network,0,0
Assurbanipal,0x12303,14,0.8287,0.9584,network,0,0
Assurbanipal,0x12303,15,0.8431,0.871,network,0,0
Assurbanipal,0x12303,16,0.0048,0.969,network,0,0
Assurbanipal,0x12303,17,0.8909,0.9696,network,0,0
Assurbanipal,0x12303,18,0.8834,0.9493,skeleton,0,0
Assurbanipal,0x12303,19,0.9364,0.9531,network,0,0
Assurbanipal,0x12303,20,0.5063,0.9775,network,0,0
Assurbanipal,0x12303,21,0.9413,0.9728,network,0,0
Assurbanipal,0x12303,22,0.9528,0.9831,network,0,0
Assurbanipal,0x12303,23,0.8358,0.9406,network,0,0
Assurbanipal,0x12303,24,0.8382,0.9659,network,0,0
Assurbanipal,0x12303,25,0.8897,0.9765,network,0,0
Assurbanipal,0x12303,26,0.8599,0.986,network,0,0
Assurbanipal,0x12303,27,0.9011,0.9625,network,0,0
Assurbanipal,0x12303,28,0.5636,0.9807,network,0,0
Assurbanipal,0x12304,1,0.8939,0.9797,network,0,0
Assurbanipal,0x12304,2,0.9031,0.9761,network,0,0
Assurbanipal,0x12304,3,0.9409,0.9587,network,0,0
Assurbanipal,0x12304,4,0.7458,0.9757,skeleton,0,0
Assurbanipal,0x12304,5,0.9035,0.9651,network,0,0
Assurbanipal,0x12304,6,0.6851,0.939,network,0,0
Assurbanipal,0x12304,7,0.7753,0.9723,network,0,0
Assurbanipal,0x12304,8,0.9094,0.9271,network,0,0
Assurbanipal,0x12304,9,0.8449,0.9233,network,0,0
Assurbanipal,0x12304,10,0.8029,0.9685,network,0,0
Assurbanipal,0x12304,11,0.8632,0.962,network,0,0
Assurbanipal,0x12304,12,0.1009,0.9712,network,0,0
Assurbanipal,0x12304,13,0.9028,0.9689,network,0,0
Assurbanipal,0x12304,14,0.8927,0.9429,network,0,0
Assurbanipal,0x12304,15,0.8961,0.966,network,0,0
Assurbanipal,0x12304,16,0.9296,0.9759,network,0,0
Assurbanipal,0x12304,17,0.9428,0.9823,network,0,0
Assurbanipal,0x12304,18,0.0034,0.9776,network,0,0
Assurbanipal,0x12304,19,0.8739,0.9655,network,0,0
Assurbanipal,0x12304,20,0.9453,0.9854,network,0,0
Assurbanipal,0x12304,21,0.9215,0.9502,network,0,0
Assurbanipal,0x12304,22,0.9323,0.9774,network,0,0
Assurbanipal,0x12304,23,0.9024,0.9421,network,0,0
Assurbanipal,0x12304,24,0.3051,0.9841,network,0,0
Assurbanipal,0x12304,25,0.7146,0.9625,network,0,0
Assurbanipal,0x12304,26,0.0028,0.978,network,0,0
Assurbanipal,0x12304,27,0.3739,0.9658,network,0,0
Assurbanipal,0x12304,28,0.8677,0.9794,skeleton,0,0
Assurbanipal,0x12304,29,0.9175,0.954,skeleton,0,0
Assurbanipal,0x12304,30,0.9382,0.9705,network,0,0
Assurbanipal,0x12304,31,0.5206,0.9737,network,1,0
Assurbanipal,0x12304,32,0.0048,0.9617,network,0,0
Assurbanipal,0x12304,33,0.9183,0.9617,network,0,0
Assurbanipal,0x12304,34,0.9081,0.9622,network,0,0
Assurbanipal,0x12304,35,0.8838,0.9828,network,0,0
Assurbanipal,0x12304,36,0.7915,0.9625,network,0,0
Assurbanipal,0x12304,37,0.9615,0.9827,network,0,0
Assurbanipal,0x12304,38,0.912,0.9784,network,0,0
Assurbanipal,0x12304,39,0.8878,0.9557,network,0,0
Assurbanipal,0x12304,40,0.8764,0.9419,network,0,0
Assurbanipal,0x12306,1,0.8641,0.9118,network,0,0
Assurbanipal,0x12306,2,0.7635,0.9395,network,0,0
Assurbanipal,0x12306,3,0.7694,0.9599,network,0,0
Assurbanipal,0x12306,4,0.84,0.9538,network,0,0
Assurbanipal,0x12306,5,0.8604,0.9392,network,0,0
Assurbanipal,0x12306,6,0.8262,0.8585,network,0,0
Assurbanipal,0x12307,1,0.6179,0.7556,skeleton,0,0
Assurbanipal,0x12307,2,0.8785,0.9598,network,0,0
Assurbanipal,0x12307,3,0.0347,0.9086,network,0,0
Assurbanipal,0x12307,4,0.8554,0.9194,skeleton,0,0
Assurbanipal,0x12308,1,0.8289,0.9519,network,0,0
Assurbanipal,0x12308,2,0.8467,0.9233,network,0,0
Assurbanipal,0x12308,3,0.4375,0.9757,network,1,0
Assurbanipal,0x12308,4,0.6922,0.8977,skeleton,0,0
Assurbanipal,0x12308,5,0.8405,0.957,network,0,0
Assurbanipal,0x12308,6,0.84,0.9485,network,0,0
Assurbanipal,0x12308,7,0.912,0.9379,network,0,0
Assurbanipal,0x12308,8,0.7276,0.9374,network,0,0
Assurbanipal,0x1230a,1,0.0017,0.968,network,0,0
Assurbanipal,0x1230a,2,0.905,0.905,skeleton,0,0
Assurbanipal,0x1230a,3,0.3556,0.946,network,0,0
Assurbanipal,0x1230a,4,0.9041,0.9692,network,0,0
Assurbanipal,0x1230a,5,0.0022,0.9785,network,0,0
Assurbanipal,0x1230a,6,0.889,0.9581,network,0,0
Assurbanipal,0x1230a,7,0.0215,0.9893,network,0,0
Assurbanipal,0x1230a,8,0.9323,0.9675,network,0,0
Assurbanipal,0x1230a,9,0.8785,0.9553,network,0,0
Assurbanipal,0x1230a,10,0.7375,0.9807,network,0,0
Assurbanipal,0x1230a,11,0.9097,0.9747,network,0,0
Assurbanipal,0x1230a,12,0.761,0.9574,network,0,0
Assurbanipal,0x1230a,13,0.9441,0.9552,network,0,0
Assurbanipal,0x1230a,14,0.873,0.9513,network,0,0
Assurbanipal,0x1230a,15,0.927,0.9442,network,0,0
Assurbanipal,0x1230a,16,0.3117,0.9592,network,0,0
Assurbanipal,0x1230a,17,0.8368,0.9482,network,0,0
Assurbanipal,0x1230a,18,0.7178,0.9839,network,0,0
Assurbanipal,0x1230a,19,0.5205,0.9663,network,0,0
Assurbanipal,0x1230a,20,0.8806,0.9557,network,0,0
Assurbanipal,0x1230c,1,0.8968,0.9421,network,0,0
Assurbanipal,0x1230c,2,0.8862,0.9636,network,0,0
Assurbanipal,0x1230c,3,0.8426,0.9179,network,0,0
Assurbanipal,0x1230c,4,0.4883,0.8944,network,0,0
Assurbanipal,0x1230c,5,0.8439,0.9828,network,0,0
Assurbanipal,0x1230c,6,0.9574,0.9781,network,0,0
Assurbanipal,0x12310,1,0.9278,0.948,network,0,0
Assurbanipal,0x12310,2,0.5049,0.9458,network,0,0
Assurbanipal,0x12314,1,0.2812,0.9584,network,0,0
Assurbanipal,0x12314,2,0.9229,0.9401,network,0,0
Assurbanipal,0x12314,3,0.8852,0.8852,network,0,0
Assurbanipal,0x12314,4,0.201,0.8715,network,0,0
Assurbanipal,0x12314,5,0.0,0.4189,network,1,1
Assurbanipal,0x12314,6,0.5254,0.9774,network,0,0
Assurbanipal,0x12314,7,0.7957,0.9733,network,0,0
Assurbanipal,0x12314,8,0.0114,0.9115,network,1,0
Assurbanipal,0x12314,9,0.8909,0.9489,network,0,0
Assurbanipal,0x12316,1,0.869,0.9511,network,0,0
Assurbanipal,0x12316,2,0.9202,0.9202,network,0,0
Assurbanipal,0x12316,3,0.9267,0.9489,network,0,0
Assurbanipal,0x12316,4,0.9097,0.9724,network,0,0
Assurbanipal,0x12316,5,0.7976,0.9452,network,0,0
Assurbanipal,0x12316,6,0.7947,0.9574,network,0,0
Assurbanipal,0x12316,7,0.8897,0.9705,network,0,0
Assurbanipal,0x12319,1,0.5641,0.9417,network,0,0
Assurbanipal,0x12319,2,0.6855,0.9325,network,0,0
Assurbanipal,0x12319,3,0.7749,0.9344,network,0,0
Assurbanipal,0x12319,4,0.0004,0.9673,network,0,0
Assurbanipal,0x12319,5,0.713,0.713,network,0,0
Assurbanipal,0x1231b,1,0.7249,0.9663,network,0,0
Assurbanipal,0x1231b,2,0.8065,0.9543,network,0,0
Assurbanipal,0x1231b,3,0.8465,0.979,network,0,0
Assurbanipal,0x1231b,4,0.7326,0.9655,network,0,0
Assurbanipal,0x1231b,5,0.8084,0.9768,network,0,0
Assurbanipal,0x1231b,6,0.7326,0.8981,skeleton,0,0
